数学科学学院,信息与计算科学,2021,信计2101
数学科学学院,信息与计算科学,2021,信计2102
数学科学学院,信息与计算科学,2022,信计2201
数学科学学院,信息与计算科学,2022,信计2202
数学科学学院,信息与计算科学,2023,信计2301
数学科学学院,信息与计算科学,2023,信计2302
