经济与管理学院,国际经济与贸易,2021,国贸2101
经济与管理学院,国际经济与贸易,2021,国贸2102
经济与管理学院,国际经济与贸易,2022,国贸2201
经济与管理学院,国际经济与贸易,2022,国贸2202
经济与管理学院,国际经济与贸易,2023,国贸2301
经济与管理学院,国际经济与贸易,2023,国贸2302
经济与管理学院,国际经济与贸易,2024,国贸2401
经济与管理学院,国际经济与贸易,2024,国贸2402
